ID,品类,商品名,品牌,店铺名,经济体,省份,地级市,原价,快递费,是否天猫,活动价1,月销量1,累计评价1,信誉1,活动价2,月销量2,累计评价2,信誉2,活动价3,月销量3,累计评价3,信誉3,活动价4,月销量4,累计评价4,信誉4,活动价5,月销量5,累计评价5,信誉5,活动价6,月销量6,累计评价6,信誉6
562284624305,蔬菜,莼菜,清江源,e93274942ae4ad97,中国大陆,湖北,恩施土家族苗族自治州,25.0,8.0,0,16.8,10.0,52.0,147485.0,16.8,11.0,44.0,152457.0,16.8,7.0,40.0,157249.0,16.8,44.0,32.0,161494.0,16.8,44.0,32.0,161494.0,16.8,4.0,20.0,167031.0
556397605004,蔬菜,洋芋,阿娜姐,98e98cf8dc338bb4,中国大陆,云南,曲靖,49.0,0.0,1,18.8,423.0,3104.0,-1.0,18.8,365.0,3211.0,-1.0,18.8,370.0,3253.0,-1.0,18.8,270.0,3313.0,-1.0,21.8,296.0,3392.0,-1.0,16.8,124.0,3425.0,-1.0
562146924257,蔬菜,其他,Sweet fresh/鲜馥,9792c834116df132,中国大陆,山东,潍坊,128.0,0.0,1,49.9,1.0,86.0,-1.0,49.9,0.0,86.0,-1.0,88.0,0.0,86.0,-1.0,49.9,0.0,86.0,-1.0,49.9,0.0,86.0,-1.0,49.9,0.0,86.0,-1.0
548009835161,蔬菜,芋头,荔浦芋,1ff651eb2ab84062,中国大陆,广西,桂林,68.0,0.0,0,24.9,389.0,2972.0,33313.0,24.9,190.0,2699.0,36046.0,24.9,214.0,1717.0,37415.0,48.0,64.0,609.0,38267.0,19.9,137.0,502.0,39438.0,26.9,144.0,452.0,41396.0
562783011282,蔬菜,西兰花,恒宝食品,11b4b874c9c8bebc,中国大陆,山东,日照,23.9,10.0,0,23.9,16.0,3.0,1776.0,23.9,0.0,2.0,1809.0,23.9,2.0,2.0,1915.0,23.9,0.0,2.0,1989.0,23.9,0.0,1.0,2019.0,23.9,2.0,1.0,2082.0
564441419696,蔬菜,西红柿,果真爱,ba02a3fb00fad511,中国大陆,四川,攀枝花,99.0,0.0,1,40.9,121.0,1760.0,-1.0,36.8,359.0,1851.0,-1.0,36.8,331.0,1964.0,-1.0,36.8,252.0,2013.0,-1.0,36.8,487.0,2138.0,-1.0,36.8,310.0,2228.0,-1.0
552857183395,蔬菜,土豆,阿朴,c42ea66f2befc823,中国大陆,云南,曲靖,33.5,0.0,0,21.9,27.0,165.0,124190.0,21.9,27.0,145.0,130469.0,24.9,28.0,145.0,134845.0,24.9,44.0,148.0,137822.0,23.9,53.0,171.0,141607.0,23.9,48.0,179.0,146014.0
35162737590,蔬菜,毛芋,荔浦芋头,c70c87eaf5c013f1,中国大陆,广西,桂林,42.0,0.0,0,23.9,2814.0,4453.0,36135.0,23.9,340.0,5890.0,38195.0,23.9,172.0,5579.0,38471.0,23.9,77.0,4911.0,38678.0,23.9,150.0,4378.0,39049.0,23.9,145.0,2516.0,39403.0
543276209582,蔬菜,姜,纳苏山谷,1e4d01a76a2e6a91,中国大陆,云南,大理,9.9,5.0,0,6.9,175.0,382.0,356471.0,13.9,240.0,392.0,358357.0,13.9,586.0,439.0,359796.0,13.9,93.0,456.0,360948.0,13.9,106.0,470.0,361950.0,13.9,161.0,499.0,363107.0
578705984385,蔬菜,板栗,极趣,508042b2c1dbab18,中国大陆,山东,潍坊,55.0,0.0,1,19.9,4.0,14.0,-1.0,19.9,2.0,14.0,-1.0,55.0,0.0,15.0,-1.0,55.0,0.0,15.0,-1.0,29.9,1.0,15.0,-1.0,29.9,0.0,15.0,-1.0
522191189748,蔬菜,脱水蔬菜,绿千谷,08e9e0cb194fd050,中国大陆,江苏,泰州,19.8,4.0,0,9.9,800.0,2146.0,184341.0,9.9,542.0,2308.0,194164.0,9.9,576.0,2376.0,201363.0,9.9,467.0,2230.0,205971.0,9.9,662.0,2216.0,214784.0,9.9,466.0,2152.0,224196.0
525307848682,蔬菜,脱水蔬菜,绿千谷,08e9e0cb194fd050,中国大陆,江苏,泰州,20.0,0.0,0,10.0,1049.0,923.0,184325.0,10.0,1835.0,1074.0,194164.0,10.0,975.0,1145.0,201296.0,10.0,493.0,1136.0,205988.0,10.0,1090.0,1199.0,214675.0,10.0,2415.0,1174.0,224144.0
549127201551,蔬菜,西红柿,农夫圩,485d847d8c443955,中国大陆,云南,楚雄,24.9,0.0,0,24.9,7.0,26.0,993.0,24.9,0.0,26.0,993.0,24.9,0.0,26.0,993.0,24.9,0.0,26.0,993.0,24.9,0.0,19.0,993.0,29.8,0.0,6.0,995.0
39931915074,蔬菜,土豆,麦果苏,04aab17f5646497b,中国大陆,广东,广州,7.8,23.0,0,7.8,1.0,2.0,38419.0,7.8,1.0,1.0,38501.0,7.8,0.0,1.0,38533.0,7.8,1.0,1.0,38556.0,7.8,4.0,1.0,38582.0,7.8,1.0,0.0,38616.0
536170743200,蔬菜,芋头,荔浦芋,90c1b3377d801e20,中国大陆,广西壮族自治区,桂林,100.0,0.0,0,75.0,698.0,993.0,120865.0,75.0,690.0,1264.0,128155.0,76.8,1277.0,1508.0,136184.0,75.0,551.0,1667.0,141219.0,72.8,733.0,1658.0,146074.0,75.0,886.0,1635.0,152091.0
551034333277,蔬菜,荞头,中泰（食品）,8cf4a8f458fa95c0,中国大陆,江西,宜春,43.3,0.0,0,26.9,20.0,372.0,4176.0,26.9,113.0,173.0,4201.0,26.9,79.0,94.0,4225.0,26.9,32.0,57.0,4235.0,24.8,43.0,38.0,4255.0,24.8,24.0,33.0,4269.0
568289331173,蔬菜,香葱,老冯严选,eaa08f3b584e8734,中国大陆,吉林,四平,7.9,5.0,0,7.9,190.0,1239.0,56274.0,7.9,235.0,1094.0,63103.0,9.9,243.0,1052.0,69814.0,9.9,260.0,925.0,74023.0,9.9,392.0,960.0,80705.0,9.9,339.0,1059.0,89012.0
564099319521,蔬菜,土豆,五里山庄,9d677a546f07084a,中国大陆,宁夏回族自治区,固原,48.0,0.0,0,38.8,10.0,10.0,264.0,38.8,4.0,13.0,271.0,38.8,16.0,14.0,274.0,48.0,7.0,14.0,280.0,39.8,19.0,14.0,282.0,39.8,6.0,15.0,284.0
575998863565,蔬菜,毛芋,六井,34a942ae20a27591,中国大陆,广西,桂林,49.9,0.0,1,29.9,106.0,48.0,-1.0,29.6,38.0,67.0,-1.0,69.9,25.0,72.0,-1.0,29.9,10.0,75.0,-1.0,29.9,40.0,84.0,-1.0,29.9,28.0,89.0,-1.0
564209748397,蔬菜,荞头,瑶乡农夫,b067c4484962f688,中国大陆,湖南,永州,29.0,0.0,0,28.71,17.0,54.0,1269.0,29.0,9.0,65.0,1321.0,29.0,3.0,69.0,1357.0,29.0,8.0,70.0,1391.0,29.0,13.0,68.0,1466.0,29.0,6.0,54.0,1512.0
577031036341,蔬菜,韭菜,农家,b8a35d473a28a55d,中国大陆,山东,聊城,120.0,0.0,0,39.9,3.0,32.0,633.0,39.9,1.0,32.0,736.0,39.9,0.0,33.0,758.0,39.9,0.0,33.0,760.0,120.0,0.0,30.0,762.0,40.0,0.0,13.0,762.0
570661003078,蔬菜,苦瓜,极趣,508042b2c1dbab18,中国大陆,山东,潍坊,68.0,0.0,1,19.9,45.0,39.0,-1.0,35.8,28.0,53.0,-1.0,68.0,3.0,54.0,-1.0,68.0,0.0,54.0,-1.0,35.8,0.0,54.0,-1.0,29.9,1.0,54.0,-1.0
526230178180,蔬菜,芹菜,马家沟芹菜,2d62b3c1a0036d8f,中国大陆,山东,青岛,28.88,0.0,0,28.88,31.0,34.0,3298.0,28.88,37.0,48.0,3323.0,28.88,96.0,73.0,3359.0,28.88,19.0,115.0,3389.0,28.88,27.0,119.0,3400.0,28.88,9.0,127.0,3415.0
528448989280,蔬菜,沙拉,鹰德食品速冻蔬菜,41ed511045e2efe7,中国大陆,河北,秦皇岛,13.0,100.0,0,12.0,334.0,917.0,242504.0,12.0,324.0,935.0,252136.0,12.0,385.0,964.0,263257.0,12.0,170.0,924.0,271107.0,12.0,281.0,868.0,278409.0,12.0,266.0,868.0,286876.0
536669462773,蔬菜,芋头,荔浦芋,00fed8b30380da13,中国大陆,广西壮族自治区,桂林,50.0,0.0,0,19.8,96.0,475.0,47305.0,19.8,174.0,484.0,47750.0,50.0,122.0,507.0,48360.0,19.8,40.0,499.0,48556.0,19.8,68.0,390.0,48814.0,15.8,76.0,286.0,49204.0
546663397377,蔬菜,沙拉,农美啊华,123d8f637e70740e,中国大陆,福建,厦门,7.5,22.0,0,7.5,193.0,753.0,71196.0,7.5,241.0,721.0,74430.0,7.5,227.0,687.0,77115.0,7.5,186.0,622.0,79045.0,7.5,249.0,573.0,81859.0,7.5,240.0,561.0,85433.0
531885244842,蔬菜,生菜,敏帅,b22faaf668c9dbb5,中国大陆,云南,昆明,16.3,10.0,0,16.8,188.0,692.0,164141.0,13.8,157.0,648.0,168520.0,13.8,126.0,554.0,169624.0,16.8,81.0,409.0,170277.0,12.0,187.0,300.0,171399.0,12.0,318.0,185.0,172277.0
536246287979,蔬菜,西红柿,莘绿,2433882c1502cd34,中国大陆,山东,聊城,40.86,0.0,0,19.9,1501.0,6300.0,26393.0,23.9,1507.0,6050.0,27400.0,29.9,616.0,5104.0,28121.0,29.9,186.0,3642.0,28736.0,29.6,266.0,2223.0,29242.0,26.9,294.0,1327.0,29605.0
572173296687,蔬菜,菱角,农佳优选,ec54e01a7c01c26e,中国大陆,湖北,荆州,999.0,0.0,0,998.9,0.0,151.0,45270.0,998.9,20.0,150.0,46315.0,998.9,20.0,122.0,47740.0,999.0,0.0,59.0,48027.0,999.0,0.0,14.0,48089.0,999.0,0.0,3.0,48105.0
530200926941,蔬菜,枸杞,叶功好农,123d8f637e70740e,中国大陆,福建,厦门,18.0,22.0,0,15.0,141.0,333.0,71196.0,15.0,128.0,307.0,74430.0,15.0,114.0,300.0,77115.0,15.0,113.0,288.0,79045.0,15.0,196.0,296.0,81845.0,15.0,263.0,325.0,85396.0
565663336775,蔬菜,蘑菇,叶功好农,b73a278572a6ef59,中国大陆,江苏,无锡,18.8,6.0,1,15.8,16.0,17.0,-1.0,15.8,21.0,21.0,-1.0,15.8,19.0,23.0,-1.0,15.8,31.0,28.0,-1.0,15.8,24.0,38.0,-1.0,12.9,20.0,41.0,-1.0
560032741684,蔬菜,洋芋,西吉马铃薯,cf2c2becc01e2048,中国大陆,宁夏回族自治区,固原,26.0,0.0,0,26.0,4.0,7.0,59.0,26.0,0.0,6.0,59.0,26.0,0.0,5.0,59.0,26.0,0.0,4.0,59.0,26.0,0.0,4.0,59.0,26.0,0.0,3.0,59.0
565456169659,蔬菜,西红柿,全芳味,44bab438ef374683,中国大陆,福建,漳州,86.0,0.0,0,22.9,7.0,42.0,13401.0,22.9,0.0,41.0,13589.0,22.9,0.0,35.0,13684.0,22.9,3.0,31.0,13707.0,39.6,1.0,32.0,13771.0,39.6,0.0,11.0,13888.0
576307434923,蔬菜,毛芋,养生果吧,f0d54dbe2eeacd18,中国大陆,广西,桂林,36.0,0.0,0,25.8,738.0,464.0,69467.0,25.8,212.0,714.0,71494.0,25.8,78.0,747.0,72534.0,25.8,19.0,767.0,73014.0,25.8,31.0,608.0,74353.0,25.8,10.0,438.0,75710.0
576335582083,蔬菜,芋头,兔兔农场,6d5f573dcc2dc807,中国大陆,广东,韶关,88.0,0.0,1,32.8,465.0,382.0,-1.0,29.8,247.0,486.0,-1.0,32.8,313.0,542.0,-1.0,32.8,52.0,557.0,-1.0,32.8,85.0,566.0,-1.0,32.8,48.0,576.0,-1.0
537223785020,蔬菜,青菜,优异家,1b9af6c021fbfa56,中国大陆,安徽,宣城,27.2,6.0,0,13.6,186.0,1114.0,138046.0,13.6,191.0,1072.0,141073.0,13.6,212.0,1054.0,143793.0,13.6,141.0,1014.0,145873.0,13.6,179.0,945.0,148543.0,13.6,196.0,873.0,151272.0
560220816868,蔬菜,土豆,洋芋公社,c1b5cfc7c62b1064,中国大陆,四川,凉山彝族自治州,49.0,0.0,0,22.9,19.0,17.0,28516.0,22.9,10.0,27.0,29819.0,24.9,8.0,31.0,30865.0,32.9,11.0,36.0,30980.0,30.9,9.0,44.0,31287.0,32.9,2.0,52.0,31778.0
560730234036,蔬菜,芥菜,东升（食品）,3b2b20a4af71ece2,中国大陆,广东,广州,10.9,28.0,1,10.9,28.0,69.0,-1.0,10.9,25.0,71.0,-1.0,10.9,25.0,79.0,-1.0,10.9,18.0,86.0,-1.0,8.9,20.0,88.0,-1.0,8.9,28.0,98.0,-1.0
555259532753,蔬菜,其他,可米庄园,d220e6bfff540b97,中国大陆,云南,楚雄,59.0,0.0,1,29.9,9.0,16.0,-1.0,35.9,10.0,17.0,-1.0,35.9,15.0,23.0,-1.0,39.9,9.0,24.0,-1.0,39.9,9.0,27.0,-1.0,39.9,13.0,34.0,-1.0
523023362880,蔬菜,山药,可米庄园,d220e6bfff540b97,中国大陆,云南,楚雄,91.8,0.0,1,39.9,15.0,66.0,-1.0,39.9,36.0,70.0,-1.0,39.9,49.0,73.0,-1.0,39.9,24.0,73.0,-1.0,39.9,43.0,81.0,-1.0,39.9,33.0,77.0,-1.0
531530944957,蔬菜,什锦,芊绿,76b28752a04d6bd8,中国大陆,江苏,南通,85.0,0.0,0,85.0,0.0,6.0,7929.0,85.0,0.0,5.0,8153.0,85.0,0.0,2.0,8362.0,85.0,0.0,1.0,8521.0,85.0,0.0,1.0,8643.0,85.0,0.0,0.0,8783.0
571562160893,蔬菜,南瓜,四季飞扬,f0cd4195f4c30c1a,中国大陆,云南,昆明,32.8,0.0,1,22.0,23.0,26.0,-1.0,22.0,46.0,35.0,-1.0,22.0,33.0,38.0,-1.0,22.0,30.0,42.0,-1.0,22.0,44.0,50.0,-1.0,23.8,33.0,60.0,-1.0
557357893958,蔬菜,铁棍山药,邻夫,f4cfc681de6d4af4,中国大陆,河南,焦作,89.0,0.0,1,49.9,14.0,23.0,-1.0,59.9,9.0,24.0,-1.0,49.9,17.0,27.0,-1.0,49.9,8.0,28.0,-1.0,49.9,19.0,33.0,-1.0,49.9,10.0,36.0,-1.0
562489517878,蔬菜,铁棍山药,壹亩地瓜,286050ee3c5512ff,中国大陆,河南,焦作,99.8,0.0,1,59.9,14.0,50.0,-1.0,59.9,27.0,56.0,-1.0,59.9,17.0,59.0,-1.0,59.9,8.0,59.0,-1.0,59.9,11.0,60.0,-1.0,59.9,23.0,66.0,-1.0
550072439914,蔬菜,沙拉,翠嘎,d7e6a0f60e9925ba,中国大陆,云南,玉溪,5.99,25.0,0,5.99,1010.0,717.0,8959.0,4.35,858.0,586.0,9094.0,5.5,1324.0,462.0,9229.0,5.2,662.0,350.0,9392.0,7.1,1136.0,258.0,9662.0,6.2,1454.0,190.0,9977.0
572315793932,蔬菜,洋葱,阿朴（食品）,138e905e2bbf4530,中国大陆,云南,曲靖,29.9,0.0,1,17.8,130.0,127.0,-1.0,17.8,157.0,157.0,-1.0,17.8,246.0,227.0,-1.0,17.8,90.0,246.0,-1.0,17.8,108.0,267.0,-1.0,17.8,69.0,280.0,-1.0
561934814435,蔬菜,土豆,阿朴,cf4ed03490ffac80,中国大陆,云南,曲靖,18.9,0.0,0,17.5,52.0,234.0,66401.0,19.9,43.0,237.0,71397.0,22.5,26.0,222.0,74821.0,24.8,15.0,203.0,76681.0,23.8,66.0,187.0,78107.0,23.8,204.0,273.0,80029.0
568289975098,蔬菜,其他,东升（食品）,3b2b20a4af71ece2,中国大陆,广东,广州,658.0,0.0,1,698.0,6.0,4.0,-1.0,698.0,0.0,4.0,-1.0,698.0,4.0,4.0,-1.0,738.0,2.0,4.0,-1.0,738.0,5.0,5.0,-1.0,738.0,3.0,5.0,-1.0
563306807898,蔬菜,红萝卜,昊丰收家庭农场,3a6a48edc657af4b,中国大陆,山东,青岛,18.6,0.0,0,13.9,97.0,2174.0,9656.0,13.8,109.0,1039.0,14908.0,13.8,68.0,683.0,19841.0,13.8,41.0,511.0,23076.0,13.8,72.0,427.0,26831.0,19.8,46.0,378.0,31222.0
576392779669,蔬菜,芋头,壮乡农家,01b509ac044efdb8,中国大陆,广西,桂林,45.0,0.0,0,35.0,24.0,23.0,254769.0,35.0,43.0,32.0,257641.0,35.0,53.0,42.0,260686.0,35.0,38.0,53.0,263017.0,35.0,40.0,69.0,265852.0,35.0,10.0,66.0,268498.0
548575927864,蔬菜,杂菜,嘉利得,57f8add94dde01b6,中国大陆,河北,秦皇岛,9.9,100.0,0,9.9,667.0,929.0,289089.0,9.9,844.0,900.0,299646.0,9.9,812.0,872.0,308912.0,9.9,427.0,795.0,316527.0,9.9,487.0,729.0,325169.0,9.9,456.0,706.0,334464.0
570852661748,蔬菜,芝麻,Quynh Anh/蓝牌,68afc8e93bbcf7d5,中国大陆,江苏,苏州,8.8,6.0,1,8.8,22.0,29.0,-1.0,8.8,35.0,33.0,-1.0,8.8,20.0,36.0,-1.0,8.8,27.0,36.0,-1.0,8.8,29.0,40.0,-1.0,5.8,31.0,41.0,-1.0
577052053159,蔬菜,毛芋,荔浦芋头,63d90dd085bea3ee,中国大陆,广西,桂林,59.0,0.0,0,26.9,72.0,194.0,192.0,26.9,20.0,233.0,237.0,33.9,43.0,257.0,261.0,19.8,36.0,269.0,272.0,19.8,22.0,279.0,319.0,19.8,9.0,201.0,343.0
567223404130,蔬菜,包菜,聚鲜林,a6bd3054931427da,中国大陆,广东,广州,25.0,25.0,1,15.8,43.0,26.0,-1.0,10.98,45.0,35.0,-1.0,10.98,55.0,43.0,-1.0,14.98,73.0,53.0,-1.0,11.58,105.0,67.0,-1.0,9.98,155.0,90.0,-1.0
534207290525,蔬菜,沙拉,好新鲜,09e78a68526f7f8b,中国大陆,广东,广州,19.99,28.0,0,14.99,107.0,61.0,23417.0,14.99,101.0,42.0,24019.0,14.99,71.0,36.0,24534.0,14.99,84.0,29.0,25133.0,12.99,95.0,26.0,26052.0,12.99,78.0,21.0,27088.0
556229247132,蔬菜,苦瓜,Sweet fresh/鲜馥,9792c834116df132,中国大陆,山东,潍坊,68.0,0.0,1,29.9,28.0,195.0,-1.0,35.8,29.0,205.0,-1.0,68.0,15.0,211.0,-1.0,35.8,21.0,211.0,-1.0,34.9,19.0,214.0,-1.0,19.9,36.0,219.0,-1.0
520792482340,蔬菜,其他,喜凡蔬菜,f0379524ba6bf8f1,中国大陆,广东,汕头,14.5,10.0,0,8.75,165.0,237.0,115079.0,8.75,132.0,266.0,118466.0,8.75,76.0,279.0,121424.0,8.75,75.0,282.0,123730.0,8.75,206.0,300.0,127119.0,8.75,129.0,298.0,130684.0
569229068098,蔬菜,土豆,云南小土豆,d8ef4f075e53d693,中国大陆,云南,曲靖,18.88,0.0,0,12.88,8.0,100.0,332.0,12.88,11.0,106.0,376.0,16.88,6.0,113.0,400.0,16.88,1.0,113.0,418.0,14.88,12.0,77.0,571.0,18.88,9.0,34.0,932.0
13798806341,蔬菜,毛芋,荔浦芋头,ded07ae8ab88a5ec,中国大陆,广西壮族自治区,桂林,22.9,0.0,0,22.9,112.0,2305.0,8664.0,22.9,41.0,2348.0,8700.0,23.0,20.0,2054.0,8714.0,23.0,4.0,1154.0,8719.0,23.0,4.0,332.0,8720.0,23.0,7.0,106.0,8720.0
547584677274,蔬菜,芋头,荔浦芋,1ff651eb2ab84062,中国大陆,广西壮族自治区,桂林,78.0,0.0,0,29.9,19.0,82.0,33319.0,29.9,14.0,74.0,36046.0,29.9,29.0,65.0,37455.0,26.8,7.0,57.0,38265.0,26.8,25.0,57.0,39415.0,26.8,11.0,50.0,41364.0
22493448597,蔬菜,土豆,优异家,1b9af6c021fbfa56,中国大陆,安徽,宣城,25.88,6.0,0,14.85,225.0,1035.0,138046.0,14.85,192.0,1080.0,141073.0,14.85,164.0,1093.0,143785.0,14.85,164.0,1070.0,145883.0,9.9,217.0,1025.0,148581.0,9.9,253.0,992.0,151314.0
560334964689,蔬菜,沙拉,翠嘎,d7e6a0f60e9925ba,中国大陆,云南,昆明,11.99,25.0,0,8.45,54.0,478.0,8959.0,9.1,59.0,390.0,9094.0,25.0,206.0,300.0,9229.0,11.8,68.0,210.0,9398.0,11.8,101.0,159.0,9662.0,10.9,125.0,107.0,9977.0
558777020388,蔬菜,土豆,后旗红,cf05fc8ecc24050f,中国大陆,内蒙古自治区,乌兰察布,188.0,0.0,1,86.0,26.0,32.0,-1.0,86.0,14.0,35.0,-1.0,86.0,13.0,38.0,-1.0,86.0,3.0,39.0,-1.0,86.0,0.0,39.0,-1.0,86.0,3.0,39.0,-1.0
35818359395,蔬菜,菜薹,洪山菜薹,f1db82fcc0cc9522,中国大陆,湖北,武汉,198.0,40.0,0,198.0,7.0,3.0,3878.0,198.0,26.0,6.0,4080.0,198.0,8.0,8.0,4317.0,198.0,11.0,10.0,4528.0,198.0,0.0,12.0,4592.0,198.0,0.0,9.0,4593.0
521186008410,蔬菜,毛芋,荔浦芋,55026fbb2f599178,中国大陆,广西壮族自治区,桂林,68.0,0.0,0,29.9,79.0,316.0,24399.0,29.9,55.0,323.0,24444.0,29.9,90.0,306.0,24478.0,29.9,24.0,265.0,24488.0,68.0,30.0,218.0,24501.0,29.9,17.0,152.0,24507.0
548996355188,蔬菜,洋芋,DZR,f4bfe236ca0fc30c,中国大陆,江苏,徐州,9.8,5.0,1,9.8,2.0,50.0,-1.0,9.8,0.0,50.0,-1.0,9.8,1.0,50.0,-1.0,9.8,2.0,50.0,-1.0,9.8,3.0,51.0,-1.0,9.8,6.0,51.0,-1.0
530238185881,蔬菜,沙拉,叶功好农,123d8f637e70740e,中国大陆,福建,厦门,12.0,22.0,0,9.0,989.0,3360.0,71196.0,9.0,711.0,3153.0,74430.0,9.0,621.0,2868.0,77115.0,9.0,619.0,2501.0,79045.0,9.0,804.0,2235.0,81850.0,9.0,867.0,2112.0,85379.0
530172019407,蔬菜,沙拉,叶功好农,123d8f637e70740e,中国大陆,福建,厦门,18.0,22.0,0,18.0,59.0,288.0,71196.0,18.0,46.0,258.0,74429.0,18.0,27.0,219.0,77115.0,18.0,41.0,189.0,79042.0,18.0,40.0,186.0,81857.0,18.0,66.0,179.0,85384.0
534147909080,蔬菜,苦菊,好新鲜,09e78a68526f7f8b,中国大陆,山东,潍坊,8.99,28.0,0,7.44,365.0,669.0,23417.0,7.44,282.0,385.0,24013.0,7.44,289.0,293.0,24534.0,6.59,306.0,205.0,25133.0,5.99,239.0,163.0,26052.0,5.99,168.0,128.0,27088.0
567340909953,蔬菜,蔬菜沙拉,聚鲜林,a6bd3054931427da,中国大陆,广东,广州,26.0,25.0,1,10.98,164.0,95.0,-1.0,12.58,160.0,111.0,-1.0,12.98,152.0,125.0,-1.0,12.98,168.0,143.0,-1.0,11.98,275.0,190.0,-1.0,9.98,448.0,244.0,-1.0
562191787822,蔬菜,大白菜,蟹品祺,c014973e63be051c,中国大陆,山东,潍坊,24.9,0.0,1,19.9,22.0,28.0,-1.0,19.9,14.0,31.0,-1.0,19.9,8.0,34.0,-1.0,19.9,7.0,35.0,-1.0,19.9,6.0,37.0,-1.0,19.9,11.0,40.0,-1.0
561498938613,蔬菜,芝麻,比曼山,dcaefff984805705,中国大陆,山东,济南,9.9,22.0,0,9.9,11.0,13.0,264.0,9.9,23.0,10.0,270.0,9.9,21.0,8.0,272.0,9.9,17.0,3.0,272.0,9.9,16.0,3.0,272.0,9.9,12.0,1.0,272.0
534078155202,蔬菜,土豆,土豆,61c93b0c48ed010e,中国大陆,云南,曲靖,45.0,0.0,0,18.8,692.0,4298.0,128783.0,18.8,868.0,4075.0,136227.0,21.9,916.0,4047.0,142889.0,18.6,663.0,3873.0,147764.0,19.9,1055.0,3948.0,155534.0,18.8,941.0,3956.0,164901.0
563389324337,蔬菜,土豆,四季飞扬,f0cd4195f4c30c1a,中国大陆,云南,昆明,36.0,0.0,1,12.6,242.0,6611.0,-1.0,12.6,203.0,6668.0,-1.0,14.0,251.0,6742.0,-1.0,9.9,1877.0,6804.0,-1.0,9.9,5524.0,7908.0,-1.0,9.9,7109.0,9115.0,-1.0
568810002432,蔬菜,板栗,食时谷,0b6fc5b3fb9b0f21,中国大陆,山东,潍坊,129.0,0.0,1,29.9,44.0,14.0,-1.0,29.9,71.0,21.0,-1.0,29.9,207.0,47.0,-1.0,29.9,143.0,77.0,-1.0,35.9,221.0,122.0,-1.0,35.9,41.0,143.0,-1.0
556075307333,蔬菜,红辣椒,可米庄园,d220e6bfff540b97,中国大陆,云南,楚雄,89.0,0.0,1,29.9,141.0,316.0,-1.0,29.9,252.0,399.0,-1.0,89.0,381.0,506.0,-1.0,49.9,87.0,525.0,-1.0,49.9,153.0,567.0,-1.0,59.9,77.0,587.0,-1.0
19734992692,蔬菜,花菜,东升（食品）,3b2b20a4af71ece2,中国大陆,广东,广州,15.9,28.0,1,15.9,100.0,509.0,-1.0,15.9,76.0,488.0,-1.0,15.9,89.0,465.0,-1.0,15.9,97.0,459.0,-1.0,15.9,119.0,437.0,-1.0,15.9,139.0,442.0,-1.0
8587544271,蔬菜,菜头,东北黄龙,8216c629785cf59b,中国大陆,吉林,长春,3.6,6.3,0,3.6,161.0,228.0,318711.0,3.6,154.0,174.0,321837.0,3.6,99.0,157.0,324104.0,3.6,37.0,132.0,324477.0,3.6,94.0,118.0,327201.0,3.6,41.0,100.0,329999.0
563454685932,蔬菜,豌豆,西子大汇,255e47074379d3bf,中国大陆,浙江,杭州,200.0,184.0,0,200.0,7.0,12.0,6667.0,200.0,12.0,13.0,6895.0,200.0,8.0,16.0,7365.0,200.0,7.0,14.0,7758.0,200.0,5.0,16.0,8223.0,200.0,2.0,14.0,8684.0
575462360268,蔬菜,土豆,地道云南,842195bac337c8ac,中国大陆,云南,昆明,29.8,0.0,0,29.8,37.0,5.0,1804.0,29.8,58.0,5.0,2069.0,29.8,45.0,5.0,2196.0,29.8,17.0,5.0,2274.0,29.8,18.0,4.0,2362.0,29.8,4.0,3.0,2485.0
531036395873,蔬菜,洋芋,维桑,f4bfe236ca0fc30c,中国大陆,江苏,徐州,24.8,0.0,1,24.8,4.0,132.0,-1.0,21.8,5.0,124.0,-1.0,24.8,0.0,118.0,-1.0,24.8,0.0,106.0,-1.0,24.8,2.0,96.0,-1.0,24.8,1.0,80.0,-1.0
38478534880,蔬菜,其他,雅比斯,202e8e83354bd0db,中国大陆,吉林,吉林,14.0,23.0,0,14.0,53.0,72.0,49665.0,15.9,89.0,75.0,50610.0,15.9,72.0,81.0,51718.0,15.9,72.0,88.0,52732.0,13.5,75.0,96.0,53518.0,14.5,62.0,108.0,54323.0
559737439128,蔬菜,洋芋,岚县农友土特产,a29f65c25f369788,中国大陆,山西,吕梁,16.0,0.0,0,16.0,1.0,2.0,344.0,16.0,1.0,4.0,354.0,21.8,1.0,5.0,361.0,21.8,0.0,5.0,363.0,21.8,0.0,5.0,370.0,21.8,0.0,3.0,371.0
542888839261,蔬菜,芋头,一粒春,d54474429376e29c,中国大陆,广西,桂林,88.0,0.0,1,88.0,0.0,253.0,-1.0,88.0,1.0,252.0,-1.0,88.0,3.0,246.0,-1.0,88.0,0.0,244.0,-1.0,88.0,2.0,237.0,-1.0,88.0,0.0,232.0,-1.0
575061397944,蔬菜,芋头,山水恋,23a7501d479bb2d5,中国大陆,广西,桂林,38.0,0.0,1,17.9,81.0,76.0,-1.0,17.9,18.0,81.0,-1.0,29.9,42.0,86.0,-1.0,19.9,15.0,88.0,-1.0,19.9,9.0,90.0,-1.0,19.9,0.0,90.0,-1.0
572173393473,蔬菜,土豆,儒心果蔬企业店,ff5fa55d9b53d394,中国大陆,云南,曲靖,18.8,0.0,0,29.8,7.0,5.0,74.0,20.8,0.0,11.0,86.0,26.8,0.0,11.0,105.0,26.8,0.0,11.0,135.0,21.8,1.0,11.0,149.0,21.8,0.0,11.0,174.0
