ID,活动价,累计评价,月销量,信誉,天猫分数
563358885912,45.0,102.0,46.0,229252.0,0.0
575618958177,56.6,52.0,70.0,,4.8
525911575138,105.0,2130.0,545.0,53897.0,0.0
563832245974,68.0,14.0,20.0,22685.0,0.0
525185932757,83.8,132.0,33.0,672598.0,0.0
520950537616,56.5,381.0,66.0,672598.0,0.0
569432492708,19.9,165.0,75.0,,4.8
572697692707,99.0,83.0,21.0,565359.0,0.0
19099942214,180.0,121.0,16.0,,5.0
523082552551,75.0,1.0,1.0,1588.0,0.0
550073496142,46.5,25.0,26.0,116.0,0.0
573012611694,42.9,390.0,70.0,565359.0,0.0
2560067077,12.0,4384.0,621.0,,4.7
570310785312,75.0,75.0,64.0,,4.6
553127772751,49.5,718.0,34.0,,4.8
577670030211,59.9,112.0,184.0,,4.7
564819077826,65.0,10.0,2.0,,5.0
558003406219,70.0,559.0,212.0,19506.0,0.0
555999245221,49.8,22557.0,1311.0,122155.0,0.0
526182614339,69.8,2441.0,249.0,,4.9
570494871093,45.0,153.0,204.0,,4.6
527723793837,75.0,1299.0,242.0,792767.0,0.0
555687277681,78.0,1135.0,193.0,66388.0,0.0
548275399039,266.0,35.0,22.0,14261.0,0.0
553429294605,178.0,117.0,64.0,,4.9
45143766278,148.3,553.0,165.0,16171.0,0.0
577162140380,148.0,19.0,31.0,11502.0,0.0
556832460904,118.0,11.0,9.0,329.0,0.0
44402556578,57.5,29.0,138.0,1880.0,0.0
564375850006,167.8,54.0,30.0,2621.0,0.0
564322760807,52.0,2929.0,175.0,5977.0,0.0
548054204868,58.6,196.0,143.0,7433.0,0.0
524825914727,53.5,2555.0,355.0,170192.0,0.0
567362997349,29.9,14405.0,5803.0,25449.0,0.0
556679221430,315.0,175.0,66.0,,4.8
565487791561,150.0,7.0,0.0,66.0,0.0
521434684593,0.7,197.0,10066.0,28401.0,0.0
576707947853,1.58,3.0,450.0,1773.0,0.0
570723295305,49.99,29.0,3.0,30.0,0.0
556522433012,35.0,16.0,3.0,1285.0,0.0
528225568429,60.0,23.0,192.0,465.0,0.0
37187908246,1.48,195.0,135.0,385851.0,0.0
523849280243,73.9,263.0,42.0,17379.0,0.0
45361564987,34.5,278504.0,35814.0,,4.8
554836288559,68.8,42.0,0.0,6301.0,0.0
540483607637,45.0,108.0,5.0,,5.0
562357839261,87.5,69.0,34.0,606.0,0.0
564406982198,32.65,584.0,58.0,1076.0,0.0
573746756985,52.0,30.0,11.0,397.0,0.0
575616271031,27.9,98.0,129.0,240492.0,0.0
534451146370,46.9,6.0,0.0,43291.0,0.0
571394952832,58.8,241.0,120.0,,4.7
576839178885,59.5,343.0,741.0,395.0,0.0
574174614947,49.9,2578.0,6017.0,,4.8
547684373402,120.0,54.0,10.0,324.0,0.0
523141094810,26.5,311.0,74.0,48671.0,0.0
529269454620,88.0,33.0,27.0,11382.0,0.0
566133427276,99.0,84.0,110.0,11421.0,0.0
553282614403,27.9,6131.0,6709.0,33147.0,0.0
547342361263,95.0,124.0,6.0,18509.0,0.0
567413353765,37.8,11195.0,3554.0,15242.0,0.0
553114445999,88.0,22.0,12.0,367.0,0.0
36761232091,54.9,1579.0,406.0,117517.0,0.0
578775453022,87.0,5.0,9.0,,3.4
558435511865,99.0,70.0,11.0,741.0,0.0
565837744166,38.8,33.0,20.0,44.0,0.0
565996966673,39.8,10.0,4.0,6528.0,0.0
576594489858,16.9,90.0,82.0,33154.0,0.0
39514340792,33.8,1318.0,57.0,,4.7
536424180902,26.9,53.0,5.0,,5.0
567629912085,20.9,174.0,754.0,,4.7
553531083453,36.0,8.0,5.0,12143.0,0.0
576139424933,67.9,49.0,80.0,,4.9
534496350225,18.0,76.0,7.0,172512.0,0.0
44532371316,58.0,60.0,21.0,48657.0,5.0
43213054311,29.9,1349.0,517.0,,4.7
521797014468,36.9,1869.0,265.0,565359.0,0.0
523285528982,108.0,165.0,36.0,28401.0,0.0
538004003706,43.8,38.0,6.0,84675.0,0.0
558117392665,90.0,48.0,10.0,2474.0,0.0
562376664194,37.8,695.0,86.0,237913.0,0.0
522560412030,37.0,31.0,15.0,22559.0,0.0
551326842742,18.8,3284.0,445.0,25224.0,0.0
566263303019,19.9,10170.0,959.0,10723.0,0.0
37949475130,119.41,12.0,10.0,8813.0,4.9
577897193994,80.0,39.0,76.0,7217.0,0.0
576445734385,59.9,133.0,145.0,,4.8
530594478604,98.0,15.0,9.0,,5.0
568286522587,758.0,20.0,30.0,,5.0
576693438578,49.8,550.0,284.0,1708.0,0.0
552770080988,28.0,277.0,71.0,1048.0,0.0
44838406910,149.0,59.0,21.0,,5.0
544996360450,47.5,1837.0,315.0,13232.0,0.0
541264086316,101.0,111.0,48.0,62123.0,0.0
559259031144,89.8,65.0,41.0,,4.9
41708854111,1.2,113.0,481.0,32379.0,0.0
544907522285,59.9,5.0,0.0,4245.0,0.0
574229982417,568.0,6.0,15.0,,5.0
530751151950,10.3,74.0,45.0,96599.0,0.0
547574591041,65.8,4.0,0.0,,5.0
563219709136,108.0,438.0,127.0,7529.0,0.0
560110416649,68.0,29.0,6.0,,4.0
562895396306,1.8,5.0,50.0,185.0,0.0
545736869479,42.9,514.0,183.0,168590.0,0.0
567382758778,69.0,6.0,7.0,118805.0,0.0
561180882585,48.0,69.0,13.0,556.0,0.0
528517339966,25.88,242.0,97.0,4759.0,0.0
530186422513,63.0,47.0,21.0,1570.0,0.0
576278967734,69.9,26.0,44.0,13169.0,0.0
565487795651,44.8,2.0,0.0,1674.0,0.0
566215565578,23.8,20.0,5.0,27367.0,0.0
558997737668,58.0,12.0,4.0,6627.0,0.0
537551770037,68.0,2.0,0.0,291.0,0.0
561404321634,120.0,33.0,6.0,672.0,0.0
547699476367,57.6,50.0,39.0,255.0,0.0
556740045557,1.1,105.0,3358.0,4253.0,0.0
539565308626,59.9,237.0,95.0,27364.0,0.0
530633694508,56.8,7256.0,1427.0,92882.0,0.0
561194318135,29.9,9.0,1.0,2541.0,0.0
540444466898,58.0,496.0,29.0,5444.0,0.0
579090958084,8.0,3.0,218.0,6878.0,0.0
567052385419,17.8,493.0,135.0,1224800.0,0.0
543469233294,1.95,20.0,268.0,3951.0,0.0
569370217020,29.6,15.0,2.0,76.0,0.0
555603300092,102.99,2267.0,1130.0,226574.0,0.0
521707180999,68.0,2.0,1.0,2238.0,0.0
567124199448,90.0,18.0,14.0,2352.0,0.0
553488437868,1.7,24.0,216.0,2587.0,0.0
573373828162,45.9,5.0,5.0,,5.0
563401286655,49.9,243.0,7.0,,4.2
560168878307,58.8,44.0,70.0,14349.0,0.0
