ID,活动价,累计评价,月销量,信誉,天猫分数
578929471680,39.6,4.0,0.0,29.0,0.0
551173537310,29.9,41.0,14.0,60281.0,0.0
548374464587,39.0,29.0,7.0,1074.0,0.0
528847598091,24.8,3776.0,4111.0,25923.0,0.0
555539033911,38.8,624.0,204.0,24461.0,0.0
521661554925,69.9,46.0,3.0,,5.0
569092217319,56.8,518.0,142.0,,4.8
538762168025,26.9,6551.0,437.0,24033.0,0.0
575046533828,48.0,20.0,10.0,37299.0,0.0
42555003360,59.9,34.0,9.0,1475.0,0.0
556596515840,56.5,1470.0,270.0,,4.8
534779573914,59.8,80.0,16.0,5424.0,0.0
563031812747,33.8,764.0,298.0,92861.0,0.0
551232418122,24.9,9.0,3.0,186.0,0.0
572183504279,79.6,36.0,4.0,,4.9
532732793096,65.0,17.0,3.0,25818.0,0.0
540085569741,95.0,10.0,9.0,8133.0,0.0
550462336832,48.8,3.0,0.0,3489.0,0.0
575562588376,17.0,11.0,9.0,1611.0,0.0
45385367986,25.8,38.0,0.0,6283.0,0.0
572457745984,2.4,52.0,176.0,714.0,0.0
561785041309,9.9,16.0,1.0,1463.0,0.0
526109928071,70.0,32.0,5.0,3565.0,0.0
546291772893,19.0,10.0,3.0,1575.0,0.0
565324218129,27.0,4.0,0.0,94.0,0.0
533877799803,38.0,1169.0,253.0,18511.0,0.0
529110621880,27.8,61036.0,11832.0,,4.8
544726377647,50.88,140.0,32.0,20766.0,0.0
571424189187,59.0,22.0,13.0,130.0,0.0
540244767863,38.0,25.0,2.0,7931.0,0.0
41436567971,42.99,186.0,17.0,128684.0,0.0
566683291556,85.0,14.0,4.0,3533.0,0.0
563119053254,49.0,49.0,13.0,11530.0,0.0
547997817723,75.0,8.0,1.0,1085.0,0.0
553326262560,39.99,25669.0,972.0,,4.8
549571192156,69.0,10.0,0.0,13198.0,0.0
570803022598,51.8,715.0,121.0,46640.0,0.0
564814619393,33.0,163.0,62.0,260.0,0.0
530753301869,41.8,410.0,66.0,,4.7
552990851479,19.9,433.0,207.0,,4.8
549204043404,32.8,658.0,1263.0,,4.7
551445287329,66.8,87.0,6.0,31764.0,0.0
568238435317,57.8,28.0,0.0,489.0,0.0
557998171248,26.8,1729.0,202.0,,4.8
568788936353,29.9,205.0,15.0,,5.0
576635567753,25.9,67.0,71.0,,4.7
17261059481,59.2,14.0,3.0,33085.0,0.0
565070604060,44.9,2321.0,771.0,,4.8
547638887448,33.8,6536.0,12.0,,4.7
563646071606,98.8,9.0,0.0,71.0,0.0
562589381797,56.0,63.0,3.0,271.0,0.0
540373658038,33.0,711.0,502.0,68361.0,0.0
538251848327,35.8,10.0,0.0,5755.0,0.0
556096954484,36.5,77.0,5.0,487.0,0.0
566124883117,30.0,4.0,0.0,540.0,0.0
547228272587,98.0,112.0,32.0,,4.7
577174160101,28.8,224.0,54.0,1589.0,0.0
575254608396,95.0,42.0,7.0,794.0,0.0
548914280756,39.9,8919.0,9312.0,,4.9
568771489785,79.9,10.0,6.0,34.0,0.0
533772823438,35.0,124.0,102.0,23911.0,0.0
529144201710,34.8,3199.0,144.0,,4.8
569124238514,28.8,1541.0,58.0,,4.6
551450668096,3.0,11.0,2.0,11804.0,0.0
42801110199,35.8,939.0,233.0,116312.0,0.0
549573111553,45.8,610.0,107.0,4156.0,0.0
534544368073,33.9,204615.0,38874.0,876642.0,0.0
568815318578,47.9,1499.0,0.0,,4.8
565003209037,1.8,1.0,0.0,733.0,0.0
547189500825,30.9,1233.0,468.0,,4.8
543706564760,168.0,146.0,39.0,2242.0,0.0
570980521798,30.0,504.0,12.0,,4.9
570300609572,48.5,7.0,1.0,825.0,0.0
543583910764,35.9,3724.0,32.0,,4.7
566292230647,70.8,64.0,2.0,31764.0,0.0
533013509439,59.0,1917.0,4.0,,5.0
565768703061,44.5,461.0,34.0,4002.0,0.0
525186232163,65.8,186.0,47.0,876637.0,0.0
562371267148,38.8,415.0,102.0,2761.0,0.0
566089576731,59.9,1143.0,33.0,,4.8
559546232150,78.8,123.0,14.0,4209.0,0.0
568471956710,88.0,22.0,2.0,325.0,0.0
550566791444,58.5,783.0,195.0,876637.0,0.0
41101042078,59.8,861.0,270.0,29621.0,0.0
551917919531,59.8,529.0,95.0,4002.0,0.0
532803794581,75.0,231.0,24.0,3804.0,0.0
537344754123,87.0,20.0,7.0,573.0,0.0
530504081711,90.0,60.0,6.0,608.0,0.0
534059518308,39.0,375.0,71.0,110393.0,0.0
576517241613,18.88,415.0,39.0,13281.0,0.0
577367119336,59.9,8.0,4.0,152.0,0.0
545661892949,49.8,16.0,1.0,4864.0,0.0
539753618329,49.9,5.0,0.0,,5.0
520821414232,38.9,19.0,5.0,10446.0,0.0
567224126166,50.0,40.0,2.0,12978.0,0.0
532101356129,30.8,202.0,32.0,48734.0,0.0
549014119735,40.0,157.0,1.0,,5.0
547292078011,60.0,54.0,17.0,1284.0,0.0
565267577035,51.8,6.0,2.0,272.0,0.0
547073371565,38.8,1119.0,272.0,31764.0,0.0
531224590573,31.8,605.0,81.0,11661.0,0.0
567378995403,60.0,109.0,25.0,46236.0,0.0
45337458541,58.8,298.0,18.0,,4.8
17785842078,63.0,15.0,3.0,503.0,0.0
43725378680,88.0,24.0,6.0,5718.0,0.0
548981654422,49.9,285.0,99.0,,4.9
10734520864,25.0,42.0,3.0,56371.0,0.0
548577893237,60.0,42.0,18.0,1106.0,0.0
558286809865,32.0,115.0,1.0,,4.6
574623642622,99.8,3.0,0.0,49109.0,0.0
520045484754,94.9,480.0,85.0,51841.0,0.0
530458917103,28.8,19.0,29.0,15106.0,0.0
38887206965,79.0,8.0,2.0,1143.0,0.0
574175544224,43.8,2763.0,2263.0,,4.8
548569393947,75.0,12.0,6.0,302.0,0.0
538644222831,32.8,512.0,10.0,,5.0
574949495150,118.0,8.0,3.0,99.0,0.0
548976497033,3.2,968.0,9738.0,11336.0,0.0
35297621518,0.85,17.0,9.0,94604.0,0.0
540905129514,66.4,81.0,28.0,3565.0,0.0
573899427321,39.9,439.0,272.0,,4.8
41510570453,58.5,248.0,56.0,15671.0,0.0
45504908684,1.5,5.0,0.0,2597.0,0.0
20058172377,62.8,68.0,15.0,160013.0,0.0
575942068927,68.0,35.0,6.0,6084.0,0.0
44816032226,13.2,0.0,2.0,5283.0,0.0
576875557372,89.99,19.0,1.0,804.0,0.0
578653124637,36.8,638.0,48.0,42544.0,0.0
564270075792,9.9,8.0,3.0,20136.0,0.0
541510153235,49.8,61.0,30.0,3460.0,0.0
42095225781,127.6,3.0,8.0,2340.0,0.0
526576057779,29.88,13461.0,3110.0,43268.0,0.0
524154295365,14.88,1.0,3.0,1804.0,0.0
570748438719,58.0,182.0,7.0,305.0,0.0
